Gene_ID,MCF7_ROSA26.KO_DMSO_rep1,MCF7_ROSA26.KO_DMSO_rep2,MCF7_ROSA26.KO_C70_rep1,MCF7_ROSA26.KO_C70_rep2,MCF7_ZBTB7A.KO_DMSO_rep1,MCF7_ZBTB7A.KO_DMSO_rep2,MCF7_ZBTB7A.KO_C70_rep1,MCF7_ZBTB7A.KO_C70_rep2
PAGE1,0,0,0,0,0,0,0,0
LONRF2,1.61967,2.01993,1.42313,1.30402,2.77879,3.22823,3.11052,2.5064
RP11-156E8.1,0.165348,0.134635,0.166821,0.109202,0.0604226,0.0882047,0.0946036,0.118503
RECK,0.0113632,0.0653476,0.0402284,0.00678731,0.13727,0.0869509,0.174675,0.10273
SQLE,37.6119,39.9862,35.6008,40.2416,40.8891,41.0601,52.8835,47.5215
GSK3B,25.4905,19.8418,24.1977,20.7441,19.3659,19.6801,21.892,18.7327
MAGI3,5.68434,5.80827,5.36446,5.72008,4.63431,4.89803,5.40387,4.44622
FBXO7,25.5158,26.9923,26.1494,24.6026,26.929,26.2024,25.0006,26.5822
GPR88,0,0,0,0,0,0,0,0
TNFRSF6B,0.983204,2.63155,1.37563,2.01018,1.56882,2.7592,1.55476,1.97329
AKR1A1,35.3734,34.6148,34.4436,33.3674,25.0291,25.4047,24.2854,22.5397
SAG,0,0,0,0,0,0,0,0
ALS2,5.20348,3.81462,7.56786,7.0368,5.13953,4.9594,3.81973,4.93981
PHTF2,18.234,18.0325,19.2186,19.764,19.3236,20.9024,20.174,19.2277
DIDO1,21.3804,20.0282,20.3717,20.8303,20.048,19.9516,15.9604,17.7353
FCN1,0,0,0,0,0,0,0,0
MAP4K5,20.5792,15.5765,17.0967,15.0777,18.8384,19.2293,17.8202,18.3916
PRICKLE3,8.51144,9.05586,10.1674,10.5137,9.72133,11.4048,12.5028,9.7063
COMMD2,9.29644,7.46015,8.87218,6.72054,8.396,7.31174,7.1193,6.87379
RNF39,1.41962,1.0831,1.18461,1.32472,0.656805,0.727822,0.602977,0.587754
TP53RK,6.75404,3.6007,4.62713,3.4028,4.08772,3.20343,3.43086,3.19568
RUFY4,0,0.0116576,0.0112591,0.0127032,0,0.0106764,0,0.0143847
LGSN,0.0372838,0,0.00536489,0.0190264,0.017773,0.0101444,0.0067928,0.0273993
RGS14,1.22375,1.30671,1.16538,1.14394,1.53892,1.51104,1.70868,1.67968
EYA4,0.0866588,0.0524133,0.0516881,0.0496811,0.0498134,0.0138352,0.0182413,0.0855701
ARNT,17.4527,22.3847,20.7249,21.2437,19.716,21.3091,23.7051,21.0273
SPTBN1,12.0855,10.0719,10.2475,9.56663,10.1276,8.91889,10.2738,9.50676
BMP5,0.0335329,0.0074766,0,0.0194078,0.094201,0.0988243,0.0856891,0.055395
LCN8,0,0,0,0,0,0,0,0
KIDINS220,7.18657,5.92648,7.06211,6.03313,5.20561,4.97348,6.07392,5.58207
TMEM175,6.70449,8.36198,9.98566,7.36996,6.32151,5.88233,6.02386,7.97235
TMC3,0.0120099,0.018837,0.00607362,0.0215182,0,0.0402101,0,0.0310212
SRP72,76.3553,81.323,81.3007,85.223,74.5409,79.5217,74.8128,71.5977
CLDN12,10.6533,9.70797,8.7364,8.92534,9.40751,9.30071,7.54586,7.69198
PTN,0,0,0,0.0242017,0,0,0,0
OR5D14,0,0,0,0,0,0,0,0
OR10K2,0,0,0,0.0500282,0,0,0,0
ACTL8,0.811621,0.194691,0.136516,0.281572,0.296648,0.438175,0.609136,0.349054
RNF175,0,0,0,0,0,0,0,0
SERPINA12,0,0,0,0,0,0,0,0
ZNF510,4.20597,4.66805,4.41597,4.09693,4.35278,3.65022,3.98543,2.92185
ATP5EP2,1.92959,2.07851,2.48788,1.91266,2.1198,1.65962,0.380087,0.692586
PHIP,5.55314,5.42245,5.45492,5.32695,5.1938,5.0964,5.88319,5.63154
METTL22,13.7412,10.3969,13.5321,12.0207,12.6171,11.8934,11.7911,8.92379
ADRA1B,0.03677,0.0769887,0.14839,0,0.342637,0.229496,0.662699,0.166021
GTSF1L,0,0,0,0,0,0,0,0
GFRA3,0.274372,0.348786,0.321182,0.553475,0.431975,0.842822,0.72064,0.469149
AP3M2,5.10816,5.92581,6.35861,8.46122,5.30112,7.11432,5.93113,5.36272
MORN1,1.57093,2.66679,2.29599,1.10882,1.77685,2.33555,2.3743,2.40439
WFDC5,0,0.0394138,0.0377904,0,0,0,0,0
FAM3C,15.82,23.117,23.4253,22.9582,25.5353,26.6065,26.0287,26.7449
LRP5,30.844,28.3915,27.2825,23.5467,26.1384,26.8915,22.7891,20.4992
FAIM2,0.011978,0.0125246,0.0513524,0.0143074,0.42092,0.420618,0.0537105,0.0696123
AL359091.2,0,0,0.0172326,0,0.0187234,0.03278,0.0439429,0.0220313
MT-ND2,894.623,769.597,911.394,683.305,779.023,944.024,475.49,520.635
C8A,0,0,0,0,0,0,0,0
CUL4B,14.7865,13.8488,16.2594,15.3703,13.9667,13.2996,14.4228,13.5939
FAM122A,1.74143,1.59254,1.81596,1.39818,1.66325,1.10618,1.35158,1.29071
GRID2IP,0.0987279,0.0844879,0.136221,0.1285,0.238654,0.160032,0.235804,0.115883
FZD6,36.0087,23.5089,32.2687,24.1127,23.9091,20.2207,24.4757,20.1517
ALB,0,0.0235018,0.0270573,0,0,0.0157127,0.0289325,0
ZNF418,0.667485,1.17657,0.764563,0.702467,0.614883,0.56883,0.441032,0.575135
SEMG1,0,0,0,0,0,0,0,0
RGS8,0,0,0.118917,0,0.0257294,0.0577747,0,0.0302842
AC018512.1,0,0,0,0,0,0,0,0
GPR113,0,0.130668,0.19953,0.36204,0.0488366,0.218838,0.114779,0.0459532
CCT8L2,0,0,0,0,0,0,0,0
LRP11,14.0444,12.1563,14.9604,11.9287,15.7201,14.0005,12.9973,11.6758
CRB3,24.5896,17.4254,15.4061,17.0316,17.5193,15.8853,18.3826,15.1566
SERTAD3,29.4257,20.3715,28.8975,22.0264,28.4639,25.5929,22.6046,19.8642
LAMTOR1,70.7501,64.0298,68.9849,65.6214,65.2638,60.7138,62.543,60.4504
ASAH2,3.38761,1.63587,3.86009,2.03459,1.06576,1.44467,1.07692,1.25069
HTATSF1,50.2922,53.1051,44.9876,46.8649,47.9596,42.2597,41.5452,42.2237
TNPO3,31.6665,27.7205,29.993,26.6289,26.7958,27.1126,25.6058,23.7506
CHI3L2,0,0,0.0236032,0.0708098,0,0,0.0723721,0.060394
TSRM,0,0,0,0,0,0,0,0
UBE2L3,74.6757,65.7694,71.7368,70.0782,68.7569,69.6162,72.3488,71.2717
ARHGAP44,0.482759,0.453534,0.236174,0.311609,0.433537,0.518091,0.461736,0.249869
ID1,43.742,54.1677,79.7139,92.0912,11.8965,14.0165,27.3532,27.8396
KCNH7,0,0.0255778,0.0248611,0.014663,0.0150342,0,0.0474126,0.0635341
SKA1,18.1187,14.7886,13.077,13.5391,10.9088,11.6278,10.8485,8.77124
AKR1C4,0,0,0,0,0,0,0,0
NYAP2,0,0,0,0.00687763,0.00632268,0,0.00737541,0
ZNF837,3.02783,3.02209,2.7273,2.80988,2.84587,2.8977,2.12754,2.1576
MPEG1,0,0,0,0,0,0,0,0
ULBP3,2.2016,1.45548,1.34292,0.975594,1.20409,1.17782,1.1226,1.31615
FABP12,0,0,0,0,0,0,0,0
FCGR2C,0,0,0,0,0,0,0,0
KRT78,0.162664,0.0472961,0.169774,0.0555029,0.0783975,0.515398,0.0460192,0.0461269
AKIRIN2,15.1289,15.5042,12.1926,13.7402,14.634,14.7836,15.5922,13.6617
GLB1,28.5044,28.4675,28.1732,25.7388,25.9554,25.6976,25.716,21.5922
DKK2,0,0,0,0,0,0,0.010036,0.0575567
BRCA1,12.7795,14.5366,12.4965,14.0866,14.1054,14.1867,11.8869,12.5549
ODF3,0,0,0,0,0,0,0,0
ZNF428,26.5261,27.9581,28.2976,29.3731,24.6008,26.1575,21.6468,24.0653
OR11L1,0,0,0,0,0,0,0,0
COMT,113.713,116.423,135.18,132.656,101.193,97.0933,135.16,119.607
FOXG1,0,0.0120161,0.0232093,0.0136899,0.0504184,0.0220121,0,0.0296539
TMEM181,3.84363,3.99996,3.72259,3.498,4.01905,3.98904,3.43469,3.75468
NPIPA5,6.44054,7.28693,7.82623,7.07916,7.85077,7.44061,7.28557,7.59707
UTP14C,2.75585,2.49267,2.71044,2.28044,2.53844,2.49367,2.50195,2.21913
HIGD1A,22.0534,27.0215,27.1812,31.7724,31.5851,29.3889,39.5711,37.2112
RP11-363G10.2,0,0,0,0,0,0,0,0
TLX3,0.0222552,0.0466154,0,0,0,0,0.0286934,0
XAGE2,0.132788,0.093424,0.0441701,0.051442,0,0,0,0
AXL,0.223072,0.0890817,0.140891,0.111643,0.20687,0.137121,0.15214,0.238602
HBE1,0,0,0.0521347,0,0,0,0.0678663,0
TNFAIP8,11.6711,10.3065,11.0341,9.03761,11.1579,9.20099,12.1434,8.27665
SYNE3,1.62755,1.11257,1.85558,1.51251,1.21211,1.21143,1.2498,1.42071
ZC3H12A,2.71213,2.08273,2.13385,1.74402,3.10564,2.55016,2.44262,2.41382
GFRA4,0,0,0,0,0,0,0,0
TFAP2B,0.0237771,0.00992723,0.0288695,0.0113471,0.00521446,0.00907949,0.00607944,0
FBXO28,6.03368,4.63286,4.94898,3.95102,4.98631,4.36075,4.77404,4.88146
C6,0,0,0,0,0,0,0,0
SELK,26.642,36.0686,32.7782,38.196,35.7977,38.8413,44.5876,44.4491
AC004824.2,0,0,0,0,0,0,0,0
FANCD2OS,0,0,0,0,0,0,0,0
NEFH,0.127489,0.0705843,0.0606622,0.125335,0.0946877,0.0502394,0.0961342,0.0968394
HMSD,0,0,0,0,0,0.0720044,0,0
ZMAT2,47.2828,52.3964,50.5402,56.3137,48.8122,53.1526,57.0952,64.0551
ARRB2,22.3307,21.5423,21.2701,18.2167,19.451,21.6289,19.4227,17.5231
AL929472.1,0,0,0,0,0,0,0,0
EIF3E,309.645,345.872,335.463,365.297,343.175,349.232,347.059,330.841
AC004076.7,1.14555,0.540318,0.253946,1.47341,0.971361,1.75959,1.53361,1.13782
GOLGA8J,0.0164986,0,0,0,0.00904566,0.0118745,0.00424371,0.0266095
C19orf69,0,0,0,0,0,0.0406134,0,0
SOS2,4.12019,4.24151,4.22724,5.00475,4.14147,3.94933,4.43493,3.98686
VAMP4,3.67598,2.76575,3.12627,3.39958,2.95472,2.98425,2.16203,2.5367
CFC1,0,0,0,0,0,0,0,0
KRTAP21-1,0,0,0,0,0,0,0,0
MRPL36,60.5911,55.5485,51.1791,50.8041,54.3576,48.8649,53.9715,46.9126
MT-ND5,319.778,533.054,468.536,547.655,432.848,499.74,435.164,502.42
LRMP,0,0,0,0,0,0,0,0
DCAF12L1,0,0,0,0,0,0,0,0
XKR4,0,0,0,0,0,0,0,0
UBTF,60.1587,47.4059,61.26,48.2134,45.5352,43.0516,43.4384,44.7515
IPO13,5.18342,5.38558,4.92172,4.32385,4.06003,4.83436,3.90345,4.32774
RP11-45H22.3,0,0,0,0,0,0,0,0
MBD6,31.1012,29.4332,32.2877,32.2729,29.2916,28.7587,30.8246,30.8272
ANGPT2,0,0.0110187,0.00532957,0.0125916,0,0.00503872,0.029884,0
AC022532.1,0,0,0,0,0,0,0,0.166968
PAXIP1,7.62714,8.9435,8.40478,9.16891,9.12273,9.9779,10.5173,11.276
STRADA,16.9823,11.521,13.7756,11.3238,12.2784,13.2587,10.7468,9.02536
FAM115C,0.326428,0.271462,0.367688,0.294105,0.31698,0.193581,0.457317,0.229208
KIF23,22.4054,26.0283,24.6026,24.8585,24.0358,23.649,27.4318,25.9968
SLC35B1,69.5046,79.0851,78.0694,88.186,76.2993,73.155,82.8856,89.1368
NBN,36.3507,33.5948,34.8243,30.1772,30.4577,30.3895,28.0132,25.8973
RMDN1,51.7889,45.044,49.5634,45.5546,43.7095,38.3255,41.972,36.6512
AL391421.1,0.439053,0.646771,0.114892,0.0580406,0.534962,0.374499,0.271914,0.0839264
HNRNPUL2,52.3334,54.1317,51.5474,54.8445,52.9697,54.0512,52.857,54.1835
CTDP1,6.14101,5.80368,5.69954,5.89151,6.18688,5.94872,6.15285,6.37677
TESK1,6.24061,6.71083,6.49144,6.52115,5.46139,5.73212,5.49445,5.0983
FLOT1,42.264,46.1778,54.0392,58.6688,52.7279,48.7493,63.6766,59.0149
EP300,6.13547,4.46091,5.54973,4.35408,4.96212,4.24412,4.63347,4.48094
TRIO,6.11598,5.72375,6.85764,5.79663,5.51705,5.24657,5.28832,5.22623
ANGPTL5,0,0,0,0,0,0,0,0
ABCA12,6.32424,5.08195,12.663,10.6417,9.20033,8.16874,12.1903,9.12147
FAM189A2,0.201722,0.198206,0.191232,0.161146,0.164984,0.39125,0.543103,0.451281
CLEC3B,0.0853674,0.0895808,0.12856,0.201087,0.186545,0.0825829,0.499255,0.0786869
WDR76,7.71592,9.04957,7.24433,8.69357,8.07262,8.64502,7.97795,8.34234
PRG4,0.0706437,0,0.0317441,0.0655832,0.0172349,0.0225383,0,0.0101353
EDF1,384.427,327.592,376.075,351.213,320.577,313.995,328.611,311.987
CCDC169,0.204716,0.183234,0,0.194269,0.176694,0.028396,0.1819,0
CUL4A,22.6276,24.5193,21.3345,21.7536,23.0273,19.9196,21.7451,20.2611
SPATA31E1,0,0,0,0,0,0,0,0
GALNT6,62.4335,60.0924,49.6842,43.9196,57.9109,59.1301,40.9009,44.033
PCDHA5,1.26226,0.861613,1.339,0.701504,0.686813,0.544531,0.503077,0.436284
DARC,0,0,0,0,0,0,0,0
CD59,77.3029,68.6536,59.8608,49.6156,56.6373,45.0845,40.6647,31.2192
SPEN,6.21808,5.55928,6.35588,5.91671,6.25245,5.43633,6.81766,6.89365
PEAK1,5.48952,3.01899,3.71645,1.96255,4.58967,3.68538,4.19961,4.01643
CHST9,0,0,0,0,0,0,0,0
YME1L1,65.6033,64.2535,66.822,64.3594,65.5696,72.7395,64.8002,66.6598
NEXN,0.0763843,0.0113709,0.0109829,0.0545543,0.0357903,0,0,0.0170824
SOCS4,8.95101,5.82121,7.49637,5.71513,6.81863,6.73231,5.94924,5.66071
GTF2IRD1,16.3936,16.7065,14.3037,15.6989,18.0446,20.5912,15.7793,15.3398
DFNB59,0.1187,0.062201,0.179228,0,0.0324809,0.150154,0.076741,0.152971
DYNAP,0,0,0,0,0,0,0,0
FBXL19,12.8759,12.8374,13.6889,12.7956,13.9438,14.7257,18.4722,16.7731
THSD1,0.0497199,0.0693899,0,0.0117321,0,0.0159049,0.0504926,0.128302
DDX4,0.0313034,0,0,0,0.0436141,0.0191132,0,0
TGFBR3L,0.97391,1.13715,0.504371,0.955829,0.731172,0.911074,1.36625,1.21944
TIMM22,6.64526,5.72121,6.35154,5.44729,6.13329,5.13343,5.56649,5.14792
NUP107,17.7682,23.1571,20.2425,21.6829,22.2252,22.5631,24.1376,25.1702
SNAP91,0,0,0.114391,0,0,0.0213939,0.058266,0.0595351
RP11-644F5.10,0.267027,0.177448,0.0993543,0.199737,0.143665,0.187271,0.227294,0.205183
C1orf87,0,0,0,0,0,0,0,0
C11orf89,0,0,0,0,0,0,0,0
KIAA1715,8.89373,10.5733,10.4571,13.107,9.86255,10.0142,9.66986,10.0331
PXMP2,15.634,17.1038,16.8098,19.3961,18.8252,17.9178,18.9478,15.0487
IL20RB,0.226173,0.18936,0.167447,0.143578,0.231521,0.38112,0.155085,0.238982
HMX3,0,0,0,0,0,0,0,0
ZNF57,2.32321,2.97978,3.37674,3.75887,2.40944,2.32864,2.25867,1.65734
DCX,0.0121198,0,0.002995,0.00353883,0.0162739,0.0254864,0.110103,0.0753694
RANBP3,21.3044,22.484,19.493,24.8453,19.2748,22.3667,19.8683,20.2873
AL049747.1,0.0500186,0,0.0501446,0,0.109193,0,0,0
ALG3,35.1483,29.4805,29.8148,27.4677,26.6766,26.5054,23.9447,20.1747
C10orf11,0.0454542,0,0.0912207,0.0534792,0.0992909,0.0440101,0.0591392,0
PCP4L1,0.189263,0.14868,0.238433,0.224538,0.155501,0.13652,0,0.0610099
PRCC,69.6058,49.9551,59.3118,51.031,53.771,46.5117,49.9282,48.8138
SPATA2L,20.1919,13.7841,14.934,12.4437,16.3395,12.561,11.695,9.33924
ULK1,12.8594,13.8925,13.3432,14.435,18.645,18.5145,15.2129,17.2055
SHARPIN,19.7809,19.1018,19.7605,16.188,17.553,15.9951,14.1082,15.1986
SLC18A2,0.382327,0.284492,0.364289,0.254552,0.452066,0.246266,0.358135,0.322809
CILP,0,0.00656613,0.0190525,0,0,0,0.0160915,0
C7orf73,36.6238,32.0918,37.6912,34.1066,33.0757,36.6315,36.163,33.1051
LRRN1,0.0222404,0.0542699,0.104945,0.0973535,0.0244186,0.0141894,0.0855274,0.124451
C11orf45,0.0860598,0.0493288,0.00794811,0,0.151072,0.293869,0.0302363,0.147322
FAM25E,0,0,0,0,0,0,0,0
PLEKHM3,1.26702,0.702966,0.523633,0.514155,0.892342,0.970005,0.634394,0.520666
TRNAU1AP,6.35223,4.1491,4.57071,4.90237,4.73352,4.31461,4.37231,4.01767
ZFP14,1.14043,1.55681,1.30293,1.77312,1.39555,1.19565,0.991267,1.5128
AP000688.1,0,0,0,0,0,0,0,0
MECR,12.567,12.206,11.1378,11.2275,10.2474,10.6255,10.8358,9.74096
PCDP1,0,0.121014,0,0.0234229,0.0229984,0,0,0
CAMK1,1.2106,2.02081,2.46045,2.37093,2.581,3.25153,5.2227,4.80358
TUBGCP6,2.86643,4.30129,3.51443,4.07317,3.63069,3.95265,3.31624,4.0663
ITGA6,0.595925,0.417523,0.687698,0.455541,0.477416,0.466078,0.382935,0.485087
KDM3B,19.3859,19.4028,19.0327,18.9303,23.2549,22.7681,25.2375,25.1404
OR7G2,0,0,0,0,0,0,0,0
RPL7,1559.58,1712.93,1741.49,1875.65,1766.72,1709.29,1731.99,1701.6
REP15,0.0319836,0.0335279,0.0643606,0.037824,0,0.092518,0.0827865,0
MED9,3.151,3.29435,2.43724,3.10699,2.91794,2.91887,2.99726,2.53506
KIR3DX1,0,0,0,0,0,0,0,0
FAM156B,4.5337,5.87406,5.03064,5.69028,4.86133,5.60175,4.40625,5.5593
SOGA3,0.00825101,0.00790366,5.61E-09,0.00972894,0.00905801,0.0198389,0.00885727,0.031964
GABPB2,5.68573,2.97284,5.35832,3.90154,2.08027,1.58462,1.27556,1.07156
TJAP1,7.29593,5.63302,7.02366,5.98538,6.10646,6.46937,4.1459,4.55991
KRI1,7.68319,8.54733,7.90172,6.71784,7.11051,7.93119,5.86248,6.40796
ASZ1,0.0168647,0.035306,0,0,0,0,0,0
CLNS1A,118.225,118.705,124.904,118.179,117.679,122.645,113.516,114.121
PPIL1,31.4528,25.8306,25.5607,23.0307,30.1307,27.6081,24.526,26.3313
RP11-849H4.2,1.68171,3.72533,2.70958,3.06099,3.03364,4.59461,3.09142,3.56313
ZNF583,0.376042,0.30394,0.511456,0.484007,0.474364,0.0915329,0.235866,0.151534
GOLGA4,18.7027,17.9104,18.1294,18.2938,17.8793,16.8087,18.3542,19.5518
AQP7,0.0933325,0.156559,0,0,0.162096,0.0817272,0.129185,0.149731
BCLAF1,51.3486,44.6688,48.5358,43.0908,45.3654,39.7994,37.6058,39.6817
ZNF629,5.83813,5.20413,6.43306,5.56421,5.57629,5.56277,5.42762,5.90875
FP15737,8.35E-08,5.62E-08,8.28E-09,2.74E-07,9.82E-16,1.66E-08,6.64E-09,3.89E-19
WDHD1,12.0398,16.8785,13.864,16.1581,15.323,18.1832,17.2499,17.8706
LPPR3,0.170851,0.235212,0.46741,0.535559,1.9593,2.28158,4.58146,3.85929
NACC2,4.0534,3.66199,4.45028,3.85727,4.79429,4.24823,4.80812,4.55511
IQCB1,8.96629,9.62544,8.72862,9.11077,8.84799,9.52707,8.63932,8.34765
NR1H2,44.1595,34.4116,40.6073,37.5558,35.2039,34.5208,34.9536,31.6463
NUP85,22.3205,29.5185,24.0925,29.3118,25.5544,29.4485,30.085,31.9315
NOSIP,44.0274,45.7594,43.7766,46.9086,42.4434,45.3484,45.9426,46.9595
AL596220.1,0,0,0,0,0,0,0,0
MDH2,225.59,206.277,207.328,202.747,202.934,200.404,205.612,193.286
IMPDH2,98.4845,122.452,112.699,126.174,117.871,123.935,123.848,125.173
NDUFAB1,130.091,182.204,142.984,163.72,160.854,173.167,189.622,184.752
USP3,27.9693,31.2445,29.3826,25.3715,20.8293,23.2536,20.2491,18.8172
RP11-595B24.2,0,0,0,0,0,0,0,0
THSD7B,0,0,0,0.00560464,0,0.013458,0,0
DRD5,0,0,0,0,0,0,0,0
KCNJ10,0.0104361,0.0163672,0.00527852,0,0,0.00998066,0,0.00673947
AGPAT1,22.7535,21.6564,23.0212,22.821,23.015,23.3103,25.7932,24.2956
LGR6,0.132038,0.0088026,0,0.0286088,0.00923974,0.0230066,0.0215882,0.0326067
NPIPB9,0.109077,0.140883,0.178607,0.0689311,0.198576,0.202666,0.145101,0.233921
LAIR2,0,0,0,0,0,0,0,0
SNX12,21.5212,17.716,19.0448,21.2705,17.719,17.671,19.9782,15.7554
SLC10A4,0,0.0371217,0,0,0,0,0.045639,0.0914978
FASLG,0,0,0,0,0,0,0,0
SMARCC2,24.1125,27.6094,26.8749,28.2741,26.2227,29.5676,26.4658,26.1054
UBE2Z,36.0093,35.6595,36.4794,36.0437,35.8586,34.1843,39.6591,39.0615
SLC7A1,33.5476,24.1245,29.1385,23.0596,25.652,22.2288,19.4664,19.9739
OPTC,0,0,0,0,0,0,0,0
KIAA0355,1.63339,1.064,1.52097,1.1779,1.89059,2.00205,1.76494,1.67593
FBXO6,5.26366,3.98617,4.07889,3.20922,4.99317,4.13955,3.61682,3.05752
AP001816.1,6.07758,4.61698,9.20831,10.0196,5.62769,3.90036,7.00086,4.71164
OR4F16,0,0,0,0,0,0,0,0
KRT3,0.02608,0.0272888,0.039511,0,0.014331,0.0250014,0.0335041,0.0168302
TEAD2,18.8499,16.2138,21.3944,22.0884,22.9879,21.378,29.0405,25.4097
AC037199.1,0,0,0,0,0,0,0,0
APOBEC3A,0.0232233,0,0.0234073,0.0137722,0.0127154,0.0446763,0,0
RP11-352D3.2,0,0,0.0722698,0,0,0,0,0
LTBP3,74.907,60.5963,59.6205,60.0082,55.2243,44.4936,54.8157,47.2812
P2RX6,0.0237319,0.0124143,0,0.0169468,0.0570276,0.0165207,0.0304741,0
NRG3,0.120088,0.0785072,0.35624,0.338821,0.104096,0.0719252,0.626743,0.556302
BBS12,0.613139,0.260237,0.57489,0.381684,0.585263,0.493453,0.364859,0.276368
NEK5,0.260131,0.156986,0.283115,0.131255,0.186677,0.162901,0.102704,0.0775
CORO1C,28.027,35.3307,35.9949,40.2348,41.798,40.2253,41.2017,46.4342
PARP2,16.2905,20.6113,18.2533,20.1911,19.1225,20.8044,17.8537,19.5619
ZSCAN5D,0,0,0,0,0,0,0,0
HBS1L,46.5476,44.1091,48.4382,52.952,44.2431,49.6938,46.5813,41.3492
LINC00998,78.8394,69.7647,73.8737,68.7683,58.2572,54.5736,52.1553,48.6296
CGREF1,15.2376,14.735,16.7314,15.5173,11.207,10.1964,12.5227,12.2596
GTF2A2,55.7344,45.4315,57.9376,54.2457,53.3856,48.9569,64.2192,52.4117
SMAD5,16.8265,14.7613,15.5708,13.8639,19.89,18.478,16.3597,15.0496
RAB33A,0,0.0876621,0,0,0,0,0,0
OR52E2,0,0,0,0,0,0,0,0
CDKN2AIPNL,33.4572,34.3006,33.0897,34.3316,35.8371,34.3566,35.6417,33.6865
GALNT3,14.1188,14.8838,18.1045,17.7703,13.3607,12.5122,16.4555,15.2776
SCRN3,12.4304,11.9046,11.94,11.2979,10.1655,8.08218,7.86426,8.26955
IBA57-AS1,0,0,0.184727,0.427296,0.404261,0,0,0
ARMCX1,1.74407,1.73538,1.94872,1.51489,1.55241,1.2613,1.87417,1.67884
GOLGA8I,0.0052487,0,0,0.0125424,0.0115289,0.0050197,0.00134449,0.00435796
MUC7,0,0,0,0,0,0,0,0
DENND2A,0.0449674,0.245555,0.0335406,0.00989771,0.0728434,0.154229,0,0.0535462
OR6T1,0,0,0,0,0,0,0,0
UBN2,2.62583,1.84753,1.43658,1.15929,1.42114,1.71583,3.25798,2.30734
ZBTB32,0,0.0498668,0.064125,0.0566939,0.0696673,0.0914302,0.0408491,0.102464
MCMDC2,1.24193,0.631915,1.2158,0.739413,0.52751,0.589144,0.343597,0.688342
NOC2L,45.2806,54.9101,44.9959,50.7475,54.1182,56.0585,54.4798,56.349
MCHR2,0.0381129,0.0132925,0.0769914,0.0614291,0.0139381,0,0,0.032933
GNPTAB,16.7632,14.4618,15.3972,13.8234,14.045,13.5055,12.2788,13.6285
FNBP1,8.15928,9.30962,10.6989,10.0979,9.32151,11.4734,11.2977,11.8233
POM121L12,0,0,0,0,0,0,0,0
PRSS58,0,0,0,0,0,0,0,0
OR10A2,0,0,0,0,0,0,0,0
PDZD4,1.27672,1.49352,1.60587,2.23891,2.19803,2.41385,2.59778,3.62733
ZNRF2,5.65047,7.63147,7.33501,9.09813,6.92063,6.66811,9.36722,9.05855
PRKAR1B,22.5491,14.7977,16.5876,15.393,22.4534,24.0777,18.9575,23.0454
TMEM104,4.55068,5.73631,3.28382,3.94482,4.94083,4.87178,4.28876,4.75879
ARHGAP42,0.127989,0.295297,0.0770044,0.150496,0.151091,0.159922,0.142546,0.262057
CARD10,1.5087,1.72046,1.59835,1.92159,1.87339,2.29592,1.98915,2.17101
SDR42E2,0,0.0123241,0,0,0,0,0,0
UBB,956.062,1009.21,1066.85,1115.92,1132.81,1148.67,1235.81,1167.85
PREX2,0,0,0,0,0,0,0,0
SLC25A44,13.5919,10.4578,11.9905,10.2672,10.8224,11.1854,10.3978,9.96268
CYP3A5,0.00866027,0,0.087354,0.0310014,0.0190136,0.00829105,0.0111066,0.0447345
ANXA8,0.0289657,0.0327492,0.0170618,0.0569055,0.081581,0.108507,0.0525619,0.0548507
DOK1,11.0756,7.79842,9.06681,6.33179,8.02131,6.20885,4.62955,3.72446
ATP6V0D2,0,0.0128021,0,0.0145803,0.127361,0.0117271,0.0785709,0.0157936
CCDC91,12.9054,8.57765,12.5976,10.1894,11.1755,12.5621,11.7935,10.7432
HOGA1,0.0583037,0.0629995,0.0361179,0.0285959,0.448851,0.0382037,0.0332898,0.04385
ANKRD54,7.452,6.2695,7.47875,7.38071,5.85855,6.26208,6.46572,6.10197
HRH2,0.0464218,0.0242829,0.0586242,0.055329,0.0891426,0.088965,0.129525,0.0241816
NUDT9,23.0429,23.4934,27.6569,24.2899,21.2309,20.8827,21.4919,21.1998
SLC25A21-AS1,3.16696,2.73682,3.45884,3.38148,2.93861,3.47533,2.67393,1.9698
FOXE3,0,0,0.0475148,0,0,0,0,0.0202455
TM4SF1,9.18729,9.38119,12.6128,11.7839,14.4715,15.6292,16.5257,13.6318
ST3GAL6,0,0,0,0,0.116462,0,0,0
RHCE,0.157135,0.132515,0.143947,0.0698501,0.0983802,0.164435,0,0.0368533
HEBP2,6.64194,10.2161,6.19542,8.46581,8.46557,7.85296,9.18443,7.52007
TMBIM6,384.504,401.576,411.832,422.571,411.468,394.119,433.959,398.857
SMAD6,3.01337,4.27615,3.18497,3.6259,1.39793,1.77099,2.91508,2.48894
CR1,0,0,0,0,0,0,0,0
TACR1,0,0,0,0.0133669,0,0.00535095,0.0143325,0
TOE1,5.02509,3.5918,4.40745,2.84658,3.77635,3.59174,3.16563,3.16487
TARS,65.3868,60.4472,63.077,61.5255,61.584,61.54,55.525,56.3201
CDKN1A,152.805,76.7315,97.8405,65.3801,82.4196,71.0291,51.9917,40.1472
GATAD1,20.5335,16.825,19.2073,16.5151,17.9081,16.848,14.8782,13.066
