Gene_ID,MDAMB436_ROSA26.KO_DMSO_rep1,MDAMB436_ROSA26.KO_DMSO_rep2,MDAMB436_ROSA26.KO_C70_rep1,MDAMB436_ROSA26.KO_C70_rep2,MDAMB436_ZBTB7A.KO_DMSO_rep1,MDAMB436_ZBTB7A.KO_DMSO_rep2,MDAMB436_ZBTB7A.KO_C70_rep1,MDAMB436_ZBTB7A.KO_C70_rep2
FBXO36,1.31838,1.60878,1.51226,1.60752,1.95845,1.75786,1.71871,1.70357
OTUD7A,1.59411,1.72276,0.766111,0.561246,2.22039,3.48954,1.00168,2.01941
OR5AR1,0,0,0,0,0,0,0,0
CRYGS,3.00E-139,8.65E-155,0,0.218165,0.101773,0.110129,0.113089,4.30E-129
CCDC84,5.32666,3.52364,4.29838,3.77047,4.41227,4.01507,4.37761,2.85991
RUNX3,4.62238,3.47574,7.03894,6.34616,2.48456,3.78138,6.89785,6.92134
UFM1,15.0096,15.3599,14.6984,16.4848,15.0523,13.7285,14.71,15.8354
Z98049.1,0.0202328,0,0,0,0,0.0230581,0.0470211,0
PICALM,77.4156,81.7032,81.1993,85.3738,73.5425,72.4085,78.5277,83.6759
AHSG,0,0,0,0,0,0,0,0
AATF,32.3355,29.7672,39.9981,33.8532,35.1326,32.3706,34.723,34.5141
WDFY2,3.95985,4.43264,4.6685,4.85193,4.21894,4.83122,4.80163,4.71636
RTP1,0,0.0235144,0,0,0,0,0,0
SPRR1A,0,0,0,0,0,0,0,0
RPL5,590.677,584.388,575.324,589.538,579.708,583.126,528.165,513.32
AC064874.1,0,0,0,0,0,0,0,0
DRAM2,4.69495,5.09026,4.17883,5.05923,4.98765,5.09569,4.7148,5.00437
EYA4,3.82468,4.7298,4.27377,3.94992,5.36035,4.83126,4.84165,5.09765
FAM83E,0.0510907,0.139087,0.146703,0.197443,0.082226,0,0.118712,0.171207
RPL13,890.429,1475.65,1156.64,1615.3,1313.32,1591.11,1353.06,1295.63
PRY2,0,0,0,0,0,0,0,0
GK,6.14622,6.16297,6.68289,5.83755,4.42445,4.29898,5.13767,4.6594
IL37,0.322576,0,0,0.423652,0,0.180818,0,0
VBP1,106.741,107.655,100.763,111.114,100.365,103.665,106.863,103.189
GSX1,0,0,0,0,0,0,0,0
WNK1,51.3708,56.4192,54.3557,53.0277,54.9824,54.7242,51.1248,42.4485
RLN2,0,0.111257,0.116329,0.348047,0.216542,0.3583,0,0.348342
NPHS2,0,0,0,0,0,0,0,0
GNB2,141.327,131.918,129.428,126.799,135.569,135.401,128.135,112.128
EN1,0.650122,0.729887,0.440244,0.531035,0.370248,0.849986,0.511057,0.689833
VPS37A,34.3564,33.211,30.3492,36.8115,34.2932,30.9783,31.1119,32.8464
ANKRD65,0.0725615,0,0,0.0858508,0.0750684,0.0357129,0,0.140998
M1AP,0,0,0.0220064,0.0221206,0,0,0,0
TRIM36,5.41877,4.12309,5.76443,4.58605,5.54719,5.32524,5.01946,4.79645
TIMP1,399.186,360.736,441.998,456.298,306.001,276.708,332.206,322.948
SMG9,6.53634,7.16474,6.93812,6.93072,7.00544,6.13878,5.44526,5.77963
TOMM6,203.686,188.628,206.43,218.376,192.109,196.667,209.647,185.358
APBB1IP,0.16175,0.236158,0.172615,0.192836,0.0537734,0,0.232142,0.168957
PDIA4,70.8696,75.1033,63.0267,65.4395,68.8203,74.0593,65.5263,68.0658
CALML6,0,0,0.213669,0.106623,0.0994686,0.0606415,0.110444,0
SLC9A2,0.446437,0.470759,0.617336,0.398689,0.258442,0.200196,0.2595,0.261002
THRA,5.93468,5.80903,3.67826,3.09636,6.58653,5.33625,3.35587,3.80742
AL035406.1,0,0,0,0,0,0,0,0
TCF19,8.14129,7.9448,7.53768,7.12038,6.92936,5.98441,7.3253,6.89502
NEFH,0.199671,0.153988,0.162681,0.136368,0.228109,0.160803,0.177482,0.172298
MGAT3,0.890272,1.47889,0.722097,1.27402,2.25656,2.61852,2.22413,2.42552
ADAM30,0,0,0,0.017879,0,0,0,0
IFNA21,0,0,0,0,0,0,0,0
TAOK2,12.3445,11.4081,12.8364,12.3296,13.1485,12.0097,13.9546,12.664
ACADL,0.12861,0.0200414,0.148095,0.127606,0.0395407,0.0418872,0.0640527,0.0621466
NUDT16L1,12.6198,9.87947,10.2476,11.2189,15.2508,16.4568,16.7102,12.5429
ADAMTSL1,0.0345063,0,0.0121568,0,0,0.0362262,0.195612,0.0299471
ZC3H12B,0.0993298,0.0894982,0.0946158,0.0476149,0.0821526,0.0600417,0.0475522,0.0791772
SPG7,16.3402,16.4852,16.5485,17.1945,19.3411,18.5823,19.0434,19.6228
NUDT15,9.99858,10.2417,10.8057,10.352,9.60056,11.7843,10.2253,11.1372
TRIML1,0,0.272458,0.319224,0.160305,0.178903,0.0950062,0.258502,0.125303
SIK1,5.14102,5.30682,4.87098,5.26639,5.13314,4.78037,5.66463,5.44818
PLCXD1,5.31832,3.91525,4.71061,3.545,4.96754,3.99063,2.90358,4.16569
IFNA10,0,0,0,0,0,0,0,0
CCND1,36.2935,31.2229,26.0472,26.4499,28.8619,28.61,24.0737,24.1904
TSSK1B,0.0189329,0,0,0,0.0203684,0,0.0220012,0
CDCA7L,48.2945,50.0644,49.3572,50.2798,51.3121,55.8979,49.4312,51.1052
TGM4,0.0530808,0.072465,0.0153084,0,0.0572364,0.0151369,0.0462721,0
LIPA,10.4224,10.6512,5.82857,8.035,10.8855,10.5827,8.92277,8.62924
DSG1,0,0,0,0,0,0,0,0
TMPRSS15,0,0,0,0,0,0,0,0
LANCL3,0.595207,0.297118,0.277586,0.290521,0.283121,0.304998,0.429533,0.205285
DIO1,0,0,0,0,0,0,0,0
ZSCAN5D,0,0,0.0806868,0,0,0,0,0
CORO2B,1.16108,0.999375,1.16599,1.09343,1.31079,1.21538,1.20671,0.955502
DEFB116,0,0,0,0,0,0,0,0
RNF166,4.93848,6.86638,5.65586,6.83855,6.29635,7.08236,6.55033,6.17935
OAS2,0.949294,0.520976,1.12705,1.41301,1.24574,0.613424,1.66062,1.75754
PROM2,0.23043,0.165602,0.168427,0.277678,0.186759,0.235367,0.16653,0.299079
DDIT3,25.1611,21.1934,29.3303,30.1779,25.2719,25.4094,37.2753,31.188
OR6C6,0,0,0,0,0,0,0,0
WNT7B,1.12774,0.834614,0.911017,1.08556,1.55416,1.28214,2.24367,2.42961
CLOCK,12.6479,13.5194,12.0242,12.4458,12.3012,13.9597,11.2977,11.981
OR1B1,0,0,0,0,0,0,0,0
AC009065.1,10.8999,10.8739,10.8708,6.6902,8.88665,9.30675,8.24575,9.41501
SMPX,0,0,0,0,0,0,0,0.0763621
PARP4,11.3129,11.3211,11.3241,10.3835,11.6341,11.5295,11.2618,12.843
TLCD1,5.4081,4.23114,12.8002,10.2658,5.03777,7.27388,11.4025,14.7287
UBALD2,16.9309,16.6835,15.5657,20.8786,16.4376,14.7801,17.8994,19.1183
AKR7A2,22.2748,22.6055,18.5186,19.6428,20.3102,23.6526,19.7414,20.7445
DNAJC25,8.53548,11.5987,10.2269,9.20916,9.09395,8.08808,11.0887,10.5788
ARHGAP6,0.19023,0.12701,0.128193,0.170781,0.150069,0.209818,0.0645123,0.0362932
RMND5A,5.71502,5.66554,5.99669,6.2165,5.85624,5.79695,5.99793,6.80504
ARMCX3,30.1975,27.4069,27.382,27.0035,24.6852,27.3905,31.8196,28.5908
CXCR2,0,0,0,0.215012,0,0,0,0.0179736
SRPX2,1.9596,2.60178,2.8488,2.47228,4.83931,4.46515,4.78927,5.10199
ELF5,0.14306,0.233243,0.0705465,0.0707438,0.227347,0.0465819,0.0949935,0.115331
NXF2,0.0204268,0.0779494,0.0705137,0.0472468,0.00732089,0,0.0118676,0.0652401
CERS2,159.701,156.365,151.753,155.334,157.992,158.208,147.763,148.811
PSMA2,73.5156,73.6883,78.6793,80.3245,79.1295,81.8382,82.5537,84.7219
UIMC1,35.4353,38.6564,37.6108,43.338,37.3692,33.8188,27.1076,36.0351
LDHB,790.589,771.432,782.699,780.708,785.301,757.671,752.287,720.563
PARP6,8.64082,8.11455,8.40785,9.05604,8.13083,8.94882,9.39667,8.68111
IFNLR1,0.256078,0.113713,0.387259,0.493341,0.165963,0.207189,0.499838,0.319754
CXorf58,0,0.06247,0.0987999,0,0.0307601,0.0326782,0,0
ARPC3,94.4074,84.875,111.918,102.702,81.6012,90.7627,101.615,102.424
RPA4,0.169001,0.0367338,0.193542,0.0777084,0.0722901,0.15381,0,0.114113
MFSD11,11.4037,12.2075,11.1204,10.7064,13.3954,10.9935,10.5476,9.31639
SNTB2,5.85738,7.50992,6.27556,5.33869,6.29068,4.89496,9.92921,7.73133
ZMYND8,10.6448,11.5405,12.9376,14.7864,10.7521,11.8053,12.5952,13.2523
KAT6A,6.30115,6.26316,6.65358,7.40561,7.98738,7.78048,6.91016,8.03362
LOXL4,13.1591,14.7354,8.21286,8.23269,7.24259,7.99357,5.98768,5.67483
RBM45,3.19957,3.20661,3.9888,3.44557,2.7681,3.94458,3.68835,3.14741
ZNF688,2.12159,2.43501,1.88397,5.89395,8.93594,2.0176,1.79325,3.36183
GDF2,0,0,0,0,0,0,0,0
TTC5,7.02484,7.56006,6.41157,5.95509,9.11049,8.21498,7.33399,6.92127
AC011239.1,0,0,0,0,0,0,0,0
SENP8,1.09611,0.978808,1.17337,1.1888,1.24858,0.787095,1.31709,0.931262
CCDC150,2.52797,2.21994,2.33619,1.90301,2.26643,1.85216,2.59574,1.76127
GEMIN5,5.96248,5.71606,6.36471,6.15834,6.17534,6.02131,6.63427,6.55537
CRYAB,0.621638,0,0,0,0,0.34085,0.133299,0.286627
SEMA6C,0.723123,0.827296,0.716214,0.72064,0.805734,0.809415,0.766004,0.994451
USP26,0,0,0,0,0,0,0,0
CSNK1G2,18.3018,17.7775,16.5804,15.2417,16.9188,17.0032,14.5512,16.092
FEZF1,0.490316,0.4785,0.44663,0.133781,0.252014,0.0274745,0.216186,0.390234
THBS3,0.985536,0.89756,3.28971,4.08489,2.30749,2.54277,9.84329,10.9137
LEO1,32.828,31.2362,30.0593,33.3226,30.984,31.4387,31.6217,29.5055
TLX3,8.9017,12.6145,8.17562,12.0049,7.82174,8.84447,8.0702,8.66995
CRYBA4,0,0,0.0974991,0,0,0,0,0
MAGED1,59.8687,63.1532,53.4543,55.1883,68.166,65.8482,63.698,65.5406
PCDHB15,0.12248,0.15272,0.0201542,0.0810477,0.0376692,0,0.0271117,0.0197302
P4HA3,0.334972,0.208181,0.26494,0.171719,0.136854,0.120894,0.121634,0.0478216
FAM159B,0,0,0,0,0,0,0,0
INSL6,0,0,0,0,0,0,0,0
AP003062.1,0,0,0,0,0,0,0,0
TRIM3,2.20762,1.86057,3.14329,1.85918,1.69944,1.94695,2.07758,2.35458
SAP30,7.57181,7.61869,6.68554,10.1987,5.56278,6.60975,7.18994,7.72823
TRPM3,0,0,0,0.00898733,0,0,0,0
