Gene_ID,T47D_ROSA26.KO_DMSO_rep1,T47D_ROSA26.KO_DMSO_rep2,T47D_ROSA26.KO_C70_rep1,T47D_ROSA26.KO_C70_rep2,T47D_ZBTB7A.KO_DMSO_rep1,T47D_ZBTB7A.KO_DMSO_rep2,T47D_ZBTB7A.KO_C70_rep1,T47D_ZBTB7A.KO_C70_rep2
USP17L13,0,0,0,0,0,0,0,0
CDY1,0,0,0,0,0,0,0,0
VIPAS39,18.7886,17.2226,5.80421,16.3986,17.5951,15.1209,15.7719,13.8189
CWF19L2,6.80672,7.54513,17.4305,6.51794,7.65766,6.06914,6.43406,6.75879
BCS1L,18.7542,20.495,17.4162,19.0851,15.5055,19.173,11.8392,15.4168
CSRP3,0,0,0,0,0,0,0,0
OPRD1,0,0,0,0,0,0.0331883,0,0.0302907
CXXC5,48.2735,44.3362,33.5465,36.533,39.6396,41.5843,32.521,33.881
C3orf49,0,0,0,0,0,0.0498262,0,0
C1orf87,0,0,0,0,0,0,0,0
SSH2,14.0799,8.86554,7.40298,8.20335,11.7857,10.6729,10.3749,8.33515
RHOC,272.132,259.287,240.221,251.451,289.298,301.76,284.388,265.886
REG3A,0,0,0,0,0,0,0,0
GABRQ,0.00659412,0,0.0243693,0.100782,0,0.0245948,0.0162172,0.00737793
ZNF766,4.69953,4.87108,4.57514,3.84279,5.15175,3.76808,6.05903,3.55783
NEMF,17.9128,19.2588,54.0111,22.648,19.5135,18.9786,21.474,22.4533
FARSB,28.2887,36.0461,14.4293,35.1006,24.6903,31.1761,25.8379,34.7093
TTC21A,1.09678,1.0081,0.427339,0.660958,1.1819,0.763042,0.95925,0.969901
ERAP1,6.252,4.52946,1.52568,4.84952,5.2558,3.56268,5.03367,3.78028
PDS5B,7.05919,11.4955,14.6051,11.1805,9.09464,9.83854,10.9934,12.4309
TMEFF2,0,0,0,0,0,0,0,0
PLEKHA3,0.496799,1.18695,0.530378,0.52946,0.548347,0.449028,0.739512,0.47604
HOXC4,5.43512,5.12079,4.9029,6.0698,5.16067,4.39042,4.5442,4.40565
SPANXN1,0,0,0,0,0,0,0,0
FREM1,0.0165208,0.0194448,0,0.00561136,0.00607946,0.0205503,0.0406244,0.00615993
MSS51,0.274897,0.300136,0.563006,0.377453,0.379564,0.206653,0.202441,0.296362
HLA-DPA1,0.0950306,0,0,0.0965724,0,0.115928,0.11753,0.0843307
MTG2,40.7937,43.0905,12.7719,31.3901,41.3623,36.4347,34.954,31.7002
HMCN1,0.399072,0.243917,0.242414,0.298932,0.131732,0.0437225,0.132086,0.0601038
THPO,0.092471,0.0530951,0.0922081,0.0498218,0.338324,0.0815788,0.381691,0.22434
UBE2L6,57.1983,31.9143,15.6342,24.9518,49.5942,34.1374,38.9237,24.5946
PIGW,8.86407,17.2403,5.78039,16.0666,9.26557,12.5628,10.2175,16.8291
MAP4K5,17.6111,18.0726,2.64893,16.5472,16.1033,18.0783,17.689,16.5888
ARID3A,4.70014,4.49597,2.63643,5.68811,4.7047,8.31076,6.04681,6.27227
MBD3L5,0,0,0.0669976,0,0,0,0,0
LHX5,0,0,0.0542819,0,0,0,0,0
AL359195.1,0,0,0,0,0,0,0,0
CPNE4,0.536251,0.0374303,0.174556,0.0882898,0,0.174983,0.0267176,0
CHST12,5.43435,3.79334,3.04749,4.51852,6.38607,4.94869,7.29455,3.52082
FOXRED1,37.2992,45.7334,18.109,37.6038,35.6897,47.695,34.0139,40.2468
LRRC17,0,0,0.0574699,0,0.0870119,0,0,0
FAM189B,22.3424,23.2097,14.7875,20.3001,18.5275,20.5461,18.9006,14.6646
WDR86,0.0355866,0,0.0848125,0,0.0949335,0,0.17575,0
B3GALNT1,15.5386,18.0518,7.77325,21.2285,21.3988,20.8488,23.9944,21.548
INCENP,18.3215,25.782,8.12915,25.4305,16.9846,23.6847,17.6316,20.5781
EHBP1,8.41842,12.4832,1.47221,6.07426,9.00338,5.70559,8.77058,5.75356
ONECUT3,0,0,0,0,0,0,0,0
CD180,0,0,0,0,0,0,0.0198951,0
AC011530.4,0,0,0,0,0,0,0,0
SLC26A6,6.87454,6.43379,3.20724,6.98302,8.17582,10.9317,6.93586,9.9055
CCT8,158.539,182.544,228.871,173.702,144.881,168.501,152.955,174.945
RFC3,18.1213,24.5517,10.1737,29.9228,17.7305,21.8825,17.8416,28.892
RBM48,4.34779,4.86414,2.55764,4.6117,4.89977,3.06552,4.1579,3.70701
FBXL22,0.239129,0.221614,0.0815411,0.312712,0.11338,0.0419208,0.0421617,0.153839
GXYLT1,11.2273,10.7818,4.91881,11.0775,10.4896,7.81162,12.9598,10.7607
LIPJ,0,0,0,0,0,0,0,0
AC027307.3,0.0511199,0.332208,0.359222,0.155812,0.509662,0.435813,0.379526,0.404431
PAX4,0,0,0,0,0,0,0,0
AP1G2,16.4508,17.3091,8.60989,19.8517,17.7688,16.5897,15.9328,18.9018
OR9I1,0,0,0,0,0,0,0,0
ATP6C,0,3.20367e-123,3.00222e-301,1.26352,3.23862e-163,0.21661,0.235597,3.62505e-207
RP3-369A17.5,0,0,0,0,0,0,0,0
DNLZ,6.34744,12.3765,36.8403,11.3467,6.76594,8.15154,7.67066,8.23751
TST,25.0596,18.0351,48.5712,17.9637,25.5934,23.0144,21.3498,17.8715
SNX8,11.2447,12.7798,8.41603,9.6502,12.1195,14.9792,10.4085,10.7481
DIRAS1,1.0371,0.714175,0.871058,1.04401,1.62798,1.57945,1.75239,1.80519
HMGCR,22.9279,22.1166,6.82552,23.9146,17.5256,19.1,19.9355,20.4575
KIF26A,0.223285,0.117858,0.0669497,0.19252,0.31246,0.306725,0.26719,0.300061
HOXC5,0.273195,0.854506,1.04805,0.583558,0.66396,0.24363,0.226184,0.2715
OR1C1,0,0,0,0,0,0,0,0
PGM5,0,0,0,0.0272692,0.0296318,0,0,0
NR1H4,0,0,0,0,0,0,0,0
FBXW10,0.020058,0.0144267,0.0151266,0.02724,0,0.0414327,0.0380332,0.0374621
COX16,22.9621,26.5709,71.6902,28.5336,23.4681,22.8048,25.8974,26.9526
FAM69C,0,0,0,0,0,0,0,0
YAP1,42.3469,37.825,9.27425,37.1365,39.4486,37.5273,42.2571,34.0874
RP11-219B4.6,0,0,0,0,0,0,0,0
RP11-17M16.1,0.222244,0.240001,0.188219,0.135731,0.196529,0.0274304,0.164332,0.024954
NINL,2.21225,2.48953,0.856438,2.66172,2.88034,2.58015,2.9757,2.46153
EFCAB8,0,0,0,0,0,0,0,0
OR4M2,0,0,0,0,0,0,0,0
SRCIN1,2.89199,2.36662,1.01368,2.46617,4.34466,4.13297,5.02056,5.15282
SNRPG,78.1798,110.285,193.296,124.046,87.7578,107.171,90.2478,110.605
UTP3,10.6987,14.2253,14.9113,13.9073,11.0623,12.5992,9.5315,10.9367
RRAGC,5.65702,6.47047,7.50104,7.05694,5.94751,5.6854,7.08462,8.34898
GAS2L3,9.88981,8.4943,0.840242,7.00448,7.38839,5.63861,5.9659,6.23969
ZNF367,1.81733,3.70718,2.02588,3.00207,1.80135,2.81762,2.53734,2.38799
DAAM2,0.0196956,0.0282114,0.0883653,0.0619549,0.05077,0.0490027,0.113132,0.0661564
LRRC43,0.229167,0.0902817,0.33246,0.186569,0.380044,0.169534,0.454305,0.469543
ST3GAL3,4.49336,2.63596,1.66551,2.04633,3.07924,3.33919,3.0921,2.1168
TACC3,36.7,48.0492,36.3361,51.8744,30.3841,49.4625,36.5605,45.2559
CHRNA5,15.2485,20.3037,25.2664,20.2161,13.8553,25.2314,13.3605,21.7956
GLI3,6.78221,5.22298,0.959223,8.77903,5.89987,3.42033,5.83518,4.57475
RDH8,0,0,0,0,0,0,0,0
C8orf74,0,0,0,0,0,0,0,0
TBCCD1,17.4972,16.3298,4.58359,11.9025,15.4142,13.9602,12.7994,12.8013
MYOD1,0,0,0,0,0,0,0,0
CRYGN,0,0,0,0,0,0,0,0
CNOT8,42.5101,36.1296,17.0931,38.0513,52.2334,42.1292,43.7719,33.3748
REV1,4.20567,3.2188,2.40923,3.41947,3.06596,3.25728,3.17109,3.30841
SELENBP1,20.0925,11.1221,32.1699,17.8005,30.7178,16.7341,38.8282,22.0763
TMEM253,0.300568,0.0468453,0,0.176,0.239612,0.423263,0.107003,0.257025
AL513478.1,0,0,0,0,0,0,0,0
TALDO1,92.4121,110.293,137.249,111.877,96.9196,108.177,92.8658,107.204
ADAM12,0,0,0.0577628,0.0659897,0,0.00629727,0,0.0544755
ANGPTL5,0,0,0,0.019366,0,0,0,0
SF3B1,40.5326,41.7506,17.3531,50.2352,49.5265,60.3115,45.8041,42.7618
C21orf2,5.11755,3.79889,12.911,4.64939,5.09953,4.50538,6.50507,3.96532
PPM1L,5.12211,4.19557,0.820781,5.72526,3.71061,3.85213,6.45392,5.22629
SPN,0,0,0,0,0,0,0,0
SMIM10,0,0,0,0,0,0,0,0
EFNA3,33.1646,23.5406,12.4188,26.3494,45.957,35.6822,42.0384,33.6047
AL354993.1,0,0,0,0,0,0,0,0
MAGI1,7.36417,5.88316,2.63856,6.62285,8.29028,5.8982,7.7237,7.29873
F2RL1,1.4674,2.06821,1.51618,2.08902,1.38955,1.65036,2.21209,1.99742
TMEM115,10.6402,9.85061,7.63087,8.01781,11.7371,10.8314,9.90928,8.51414
MEDAG,0,0,0,0,0,0,0,0
ACPP,0.0553442,0.224355,0.0660339,0.193006,0.355565,0.205918,0.157865,0.1204
PCDHGC5,1.04655e-54,0.0157021,2.65369e-07,0.0295266,0.0691265,0.0749471,0.0400436,0.0166811
NPFFR2,0.0317342,0.102911,0,0.193696,0.111968,0.271436,0.0391604,0
IQGAP3,10.4183,14.9529,1.33383,15.3241,9.3519,12.689,10.0934,13.9095
TMEM200B,0.446163,0.462329,1.04162,0.581464,0.65077,0.309006,0.703357,0.520484
PYCR1,170.584,145.402,44.4013,137.47,140.265,168.803,133.503,132.49
SNAP23,33.6796,33.1946,15.6264,31.0623,33.9558,33.8757,32.4537,30.3999
PLXNB3,3.28819,2.49292,1.0934,4.02281,5.31699,4.87957,5.18763,4.07854
ANGPTL2,0,0,0.020993,0,0,0,0,0
CTNND1,66.3852,56.1548,15.651,59.0027,64.1417,59.533,64.8328,57.1155
DAG1,33.3459,32.9779,10.0429,41.3218,36.9634,36.2216,45.6175,42.8416
AC013469.1,0,0,0,0,0,0,0,0
NDUFA8,126.303,129.845,239.801,128.655,153.963,139.483,155.002,147.578
GSTA3,0,0,0,0.0704354,0,0,0,0
SLC5A8,0.0100311,0,0,0.0102185,0,0.0124514,0,0.0112322
SUMO3,88.6222,91.2925,61.6914,91.2479,80.7873,80.3069,73.1083,74.2133
SLC38A6,5.04166,6.93138,3.15072,4.46565,6.21392,4.63677,4.97762,4.85605
KCNG3,0.0813001,0.0715348,0.0426697,0.047318,0.0610363,0.0288088,0.114332,0.0650452
TPP1,18.0301,17.0402,2.42289,14.3749,16.4492,20.6835,14.5125,13.4679
WDR93,0.0790191,0.0269894,0.271204,0.22336,0.175991,0.0552058,0.140549,0.134452
CTPS1,11.5457,14.1324,5.07703,12.9714,10.4863,14.1314,8.10791,12.8667
RAX,0,0,0,0,0,0,0,0
C6orf123,0,0,0,0,0,0,0,0
PCCB,67.307,55.9673,28.6633,45.3347,63.9731,52.4207,51.7544,42.7411
ANAPC11,182.427,175.382,654.269,174.631,169.521,184.7,165.354,154.078
RIN3,0.195214,0.165247,0.107297,0.211782,0.0604272,0.0814624,0.107713,0.255924
FAM90A26,0,0,0,0,0,0,0,0
EPB41L2,6.20321,8.70944,2.56221,8.70017,4.67609,5.94154,8.67665,8.15097
DNAJC24,8.63425,8.02011,3.5151,8.83591,7.54332,6.80871,6.25398,7.29365
C10orf112,0.0271966,0.148542,0,0.00951373,0.0103132,0.0115957,0.0335394,0.0209131
LINC00696,0,0,0,0,0,0,0,0
MMP13,0.0162258,0.0370361,0.0593005,0.0348389,0.0757943,0,0,0.0385654
KCNK16,0,0,0,0,0,0,0,0
TRIM9,0.481663,0.390052,0.479281,0.721061,0.671437,0.505085,1.53145,1.1285
DACH2,0,0,0,0,0,0,0,0
AL162389.1,0,0,0,0,0,0,0,0
RPS6KA4,15.4438,23.9468,8.00124,23.3426,19.605,28.285,20.8453,26.0886
PPP1R3C,0.123605,0.0571794,0,0.0539366,0.0195117,0.0218404,0.043494,0.0198061
TTC40,0,0,0.0940254,0,0,0,0.0108736,0
NDUFB1,294.559,318.089,1454.7,310.506,317.645,395.869,281.101,354.505
POLR1A,5.02909,5.19779,0.49045,5.70661,3.85385,5.53328,3.94119,6.00059
PIP5K1B,0.143582,0.0496703,0.0919785,0.0936337,0.318736,0.208033,0.208579,0.0186851
SLC25A21-AS1,3.77933,2.26496,3.32526,1.83633,2.04868,1.86398,1.92368,1.61606
KCNC2,0.0128194,0,0.0362934,0,0,0,0,0.00814684
SPACA5B,0,0,0,0,0,0,0,0
MSMO1,15.2415,22.024,12.6897,18.9481,16.4478,16.9994,19.2931,19.4931
DYNLT3,3.14555,3.05206,2.52636,3.36957,0.749846,1.04118,0.759915,1.23353
ACYP1,30.8264,26.602,25.4707,19.7403,33.4349,23.7171,17.005,18.6276
LYNX1,4.45865,3.70113,2.03664,4.68021,3.04351,4.22259,6.53608,5.78448
ALDH1L2,7.56855,4.48635,0.803173,4.93644,4.34165,2.86428,6.54067,3.36043
AZI2,13.1724,16.3101,14.6482,14.6005,17.4334,16.579,15.0943,16.6645
ADRA1A,0,0,0,0,0,0,0,0
IFITM3,17.2235,6.26937,20.0388,11.5286,7.89198,4.11371,10.7049,5.80716
PNLIPRP2,0,0.0734807,0.121701,0,0.0751895,0.12514,0.0838923,0.0765126
CHIC2,4.45275,3.53013,5.78354,4.06365,4.22615,2.99599,4.21324,2.97464
FAM102A,22.5269,19.6198,5.40967,19.612,22.1212,22.8285,17.5494,22.5335
ZXDC,7.86612,5.57443,2.35243,6.0869,6.77479,5.64459,5.75086,5.19014
ABCF3,38.2735,43.4643,36.6691,46.9951,41.955,49.6075,42.3031,48.3703
DEFB133,0,0,0,0,0,0,0,0
FAM133A,0.0547294,0.0590495,0.45137,0.0836079,0.0453416,0.0169514,0.101049,0.122668
TCEANC2,2.91041,2.65349,1.98616,3.09254,3.17233,2.52598,2.41422,1.81312
PKDCC,0.0535147,0.134784,0.108453,0.181623,0.0985567,0.154432,0.131818,0.260121
CCM2,17.5316,22.7655,18.6925,21.1203,19.0439,21.4923,22.4344,17.9656
RP11-865B13.1,0,0,0,0,0,0,0,0
TRIB1,3.59004,2.59171,2.4763,3.4332,2.78428,2.55203,3.20657,2.88206
HDX,0.133973,0.238853,0.0162774,0.165087,0.0326939,0.0554156,0.0183624,0.0334391
SSNA1,79.9229,86.2772,177.709,94.7012,82.5136,99.8,76.6117,97.8112
CNOT4,6.6524,6.59362,1.93886,6.92396,5.61755,6.78896,7.44017,6.59735
DSPP,0,0,0,0,0,0,0,0
HSPE1,86.9489,146.189,221.464,160.612,104.71,177.863,128.248,174.436
FAM135B,0,0,0,0,0,0,0,0
NCR2,0,0,0,0,0,0,0,0
FUS,150.621,212.586,100.805,207.781,142.954,224.4,144.455,213.109
DNAH1,0.515473,0.188272,0.0372537,0.202567,0.900928,0.264491,0.296109,0.185174
NCKAP5,0.413233,1.32181,0.3137,0.393486,0.748018,0.475402,1.47425,0.673742
RP1,0,0,0,0.0115952,0.00628141,0,0.00699558,0
MAP3K5,0.468881,0.583626,0.247822,0.694194,0.402423,0.380044,0.342592,0.552782
TPSG1,0.101163,0.328691,0.177825,0.205567,0.168091,0.123237,0.250333,0.342961
PELI3,3.34542,6.05078,2.32024,4.8675,2.88778,6.25025,3.47531,4.4249
RASL10A,0.20192,0.428033,0.361719,0.42305,0.0744612,0.16527,0.49848,0.307433
PEX1,5.69209,5.67606,2.86944,5.44588,5.97863,5.37985,5.29097,5.26181
TTC13,3.75181,4.70522,3.31549,5.49446,3.99337,4.52327,5.41728,5.74677
ZNF528,11.2995,9.26747,10.239,13.2909,9.86947,8.22804,18.9884,12.2944
SMIM19,50.9568,36.7004,75.5152,29.3932,47.7406,32.047,36.8231,26.0344
PFKFB4,4.15245,3.68032,1.56897,3.24432,5.75214,5.85861,4.41055,4.40023
B3GNT3,2.17519,1.56626,1.36425,3.49224,3.0835,2.83444,5.09457,4.27157
C17orf80,9.67679,7.4578,2.74951,8.98952,10.3549,8.72702,10.2908,8.52386
MBOAT7,25.8683,31.3925,10.5568,31.9187,33.5299,34.5552,28.7537,31.0632
VPS13D,7.25189,5.48842,2.18227,5.62814,5.18454,5.05807,4.43319,4.35547
CLCNKB,0.0647252,0.0186897,0.0783664,0.065886,0.778471,0.426196,0.596659,0.435989
ZNF785,3.97085,2.57262,1.60031,3.12471,3.70496,2.24916,2.74349,5.49822
IZUMO4,0.693359,0.184873,0.549307,1.26853,1.18974,0.382747,1.25065,1.23548
SLC30A9,12.2124,12.4896,5.53905,12.6634,12.9703,11.3837,11.8785,12.5765
AC073063.1,0,0,0,0,0,0,0,0
C14orf159,40.9944,20.5027,7.73269,21.8044,45.2548,26.6407,35.0675,23.1027
OR5M8,0,0,0,0,0,0,0,0
KIAA1244,4.19079,2.41644,1.06017,1.99408,1.9728,1.42601,1.26405,1.12316
DDX19B,14.3661,12.7281,9.40078,11.0206,13.0959,12.0186,11.908,11.3089
LY6E,493.197,412.844,526.845,325.573,340.729,328.92,285.97,245.382
TRMT11,11.1288,9.09728,8.10165,8.33819,12.9452,9.51391,10.8918,8.75182
VCY,0.380062,0.436393,0.970682,0.18307,0.605715,0.157869,0.113561,0.313847
ASPH,30.5479,34.7567,20.4353,39.215,28.3988,31.1174,39.849,40.8353
C12orf55,0.371104,0.180934,0.134949,0.379383,0.369445,0.390098,0.549565,0.250084
GAB1,6.14057,5.05,0.785654,6.95379,5.9476,4.18641,6.17151,6.94111
KATNAL2,24.1102,13.8547,17.8573,12.4276,29.5329,16.2498,18.8334,13.9106
C15orf52,2.35848,1.97461,0.845485,3.39359,2.55888,1.70878,2.92466,2.44095
ACIN1,26.868,28.9813,24.3273,28.8602,26.7026,31.9612,22.6172,28.1653
CCR3,0,0,0,0,0,0,0,0
CHAC1,12.4841,1.66721,1.73585,1.91169,3.9822,2.29535,2.9936,2.16235
ZRANB2,29.2021,30.044,42.7337,28.4115,27.7162,25.5224,26.6388,29.9385
OR2T35,0,0,0,0,0,0,0,0
BIN2,0.234022,0.140895,0.12435,0.250613,0.20752,0.10738,0.126385,0.184474
FAM206A,13.5888,10.4144,5.11631,10.6334,10.5643,9.36471,10.8696,10.455
ZNF382,1.60869,2.33031,0.254218,2.50206,1.65919,2.62485,1.63982,1.25077
ERCC5,8.92216,7.04582,6.32206,7.49636,8.98731,6.69784,8.28223,7.46713
SRY,0,0,0,0,0,0,0,0
ECE1,21.5916,17.8948,6.56028,19.2215,22.5632,26.142,26.6466,27.5609
HIST2H4A,10.5373,7.15774,8.49209,9.91419,6.61337,7.38417,9.55831,8.05379
MMP9,0.193282,0.104331,1.80658,0.255807,0.213601,0.214991,0.78572,0.520508
SMARCAD1,7.67774,6.69344,1.75567,6.38727,6.66484,5.70409,5.97184,6.23045
LGALS8,48.9968,37.1547,9.67234,28.9305,41.7409,21.5048,30.1446,20.0133
NSF,28.3927,27.7317,5.28771,34.8776,34.5509,28.4906,27.1283,35.9321
LXN,0.100108,0.108416,0.117383,0.0508579,0,0.121982,0.0619263,0.113115
SUMF2,167.829,134.86,87.5286,136.95,156.987,145.495,158.637,130.159
ADRA2B,0.0786777,0.0707374,0.080159,0.0267105,0.188301,0,0.096836,0.073466
SUMO1,63.7674,68.7992,33.5766,71.9573,72.0969,59.4619,77.0812,78.5687
INPP1,0.268292,0.0528416,0.0295162,0.0497846,0.145864,0.0994749,0.0301536,0.154191
SOX4,7.07618,5.4715,19.4188,6.13725,6.04298,4.17358,7.15572,5.0715
KPNA6,9.28541,9.01657,7.11136,10.3572,9.14333,7.90264,9.54926,9.89745
PGC,0,0,0,0.0382044,0,0,0,0
TMEM56,4.47752,5.9421,1.91668,6.71752,2.91312,3.62826,4.83759,3.96426
DAPP1,0.322732,0.186272,0.173915,0.330895,0.195381,0.129538,0.191771,0.399585
LAGE3,31.8035,43.0992,85.0493,40.273,35.2566,42.4567,46.7251,36.9114
DCAF16,6.96031,6.4024,5.05571,4.80447,7.11521,6.19193,5.04577,5.56896
CADM4,9.04991,7.41384,6.76695,7.96203,12.3001,10.0352,13.2206,9.80504
UBE4B,10.5834,9.63915,2.5504,10.9241,9.08583,9.49568,8.86531,9.62721
CCT6A,169.862,243.788,143.931,238.735,159.024,224.328,173.892,232.94
PSG1,0,0,0,0,0,0,0,0
SYT17,3.13346,1.96908,2.92598,2.58633,10.4425,8.11102,9.07961,8.33989
ZNF836,5.46888,3.24904,5.55781,3.16928,6.51312,3.20695,3.61368,3.06452
MYO10,3.06327,2.5647,3.10121,2.34336,3.01585,2.43697,3.07998,2.76695
VRK1,19.263,21.7415,13.8084,19.8965,14.7815,19.8537,16.916,18.4864
GNG4,0.0308164,0.0666171,0,0.156771,0.036512,0.151734,0.192867,0.589727
BDNF,0.0112003,0.0120828,0.0385139,0,0.0742621,0.0388485,0,0.0125449
GSTT1,0.160627,0,0.0625399,0,0.0593236,0.172191,0,0.0605472
FAM187A,0.400164,0.524678,0.532328,0.549375,0.575598,0.433034,0.661256,0.54452
RPS27L,37.3399,29.0744,75.5633,29.6863,32.9576,29.7136,31.5855,29.3415
ATAD2,27.2162,34.5245,12.5528,34.3544,26.3478,32.8079,28.0221,35.9393
KCTD9,6.29847,5.3137,1.89544,6.71016,5.05781,5.5208,6.16249,5.8641
DUX4L4,0,0,0,0,0,0,0,0
PGP,4.57066,7.05929,9.83838,8.20653,6.01356,7.55636,5.72737,7.98629
AL021920.2,0,0,0,0,0,0,0,0
NACC2,4.44743,7.27539,2.81727,8.03916,4.86298,6.59852,7.47546,7.14102
GNRH1,0.46633,0.289678,1.33919,0.0553872,0.210664,0.10054,0.279168,0.405335
DEFB126,0,0,0,0,0.276689,0.146756,0,0
RPL13,2621.19,2791.54,7969.57,2436.91,2322.52,2534.14,2629.32,1872.94
CXCR1,0,0,0,0,0,0,0,0
EPCAM,72.8197,83.9336,143.496,82.9287,73.0251,75.0019,87.1541,84.7065
OLFML1,0,0,0,0.03586,0,0,0,0.101954
AL050303.1,0.15464,0.278427,0.124224,0.340966,0.512939,0.254066,0.15889,0.173772
FHL3,2.10049,1.56664,1.20681,2.76912,2.9775,3.05676,3.10219,2.92805
ACYP2,6.62893,6.06956,7.97684,4.81264,6.9934,6.21871,6.25614,4.70717
SYNJ1,2.25611,3.44644,1.20511,3.17763,2.69079,2.62845,2.7622,3.5626
STEAP4,0.182337,0.276661,0.0939389,0.118897,0.259231,0.192324,0.290215,0.209664
RICTOR,3.33212,2.77897,0.802088,2.18764,2.81823,1.68583,2.32817,2.12615
MS4A14,0,0,0,0,0,0,0,0
SAMD3,0,0.126065,0,0.0255742,0.0209277,0,0.175312,0
FAM46D,0,0,0,0,0,0,0,0
SCAMP5,3.36832,3.444,1.35502,5.11334,3.22394,4.81494,4.11149,3.25833
KERA,0,0,0,0,0,0,0,0.0237788
RNASE8,0,0,0,0,0,0,0,0
SPATA9,0,0.110736,0,0,0,0,0,0
TM4SF4,0,0,0.0265294,0,0,0,0,0
UST,2.13551,2.42164,0.979568,1.60614,2.47958,1.54012,1.46093,1.68723
OVOL3,0,0,0,0,0.918498,0,0,0
RASAL2,3.19581,3.45037,1.13246,3.63311,3.00534,3.78207,3.43868,3.01572
ZNF804B,0,0,0,0,0,0,0,0
NUDT5,56.7402,64.9032,64.9222,63.9124,51.8006,70.589,50.3349,60.3912
DDX6,22.3828,24.1761,5.18832,24.5185,23.5684,19.8596,23.8372,24.491
C20orf201,0.0931028,0.460882,0.312671,0.188683,0.10346,0,0.115882,0.212472
GLRB,3.05166,2.24026,1.65057,1.7907,1.25923,0.941172,0.975879,0.882369
SLC12A6,2.04374,2.8166,0.179484,2.33885,2.7389,1.5048,1.72289,1.37712
LRP5L,0.526878,0.699803,0.386583,0.419156,0.552131,0.868712,0.511375,0.711884
NMRK1,15.1846,9.29948,9.12943,9.31593,12.9487,8.51729,13.2018,7.84991
TMEM69,11.0898,11.8621,8.1506,12.4976,10.011,10.3835,10.7962,12.4307
ABCA10,0.0132301,0,0,0,0,0,0.00813338,0
SOS1,3.82252,4.20908,0.803654,4.73219,5.16237,3.74545,4.8133,4.83418
HBP1,21.9232,10.6516,4.7345,11.4048,15.7387,9.49737,14.8682,16.7243
IRF6,21.9153,17.2222,6.86434,15.8647,19.2932,16.805,22.1929,17.0816
LGALS7,0,0,0,0,0,0,0,0.315519
RP11-77K12.1,4.45289e-05,2.24977e-05,1.99769e-17,3.3869e-09,1.03882,7.45989e-06,0.687259,0.752945
ACBD5,12.5261,10.4927,2.95808,10.2932,12.3192,11.6713,8.79016,8.07514
OR2AP1,0,0,0.0761161,0,0,0,0,0
PTPLAD2,2.18855,2.02072,1.90132,1.77189,1.86463,1.7103,1.34467,0.891121
DNAJA4,15.7075,21.7948,3.66545,19.1783,13.7921,17.3464,12.2795,18.9385
DNAH10OS,0.253829,0.167762,0.130883,0.150155,0.271238,0.091551,0.332337,0.155798
WDR19,2.60467,1.73936,0.578804,1.46352,1.9504,1.13763,1.53693,1.29528
FAM27C,0.0705376,0,0.252976,0.0475778,0.104784,0,0,0.135265
PPIL3,23.0411,18.1912,17.9731,16.2739,23.8182,17.766,20.4321,17.5593
NUDCD3,12.1642,11.9005,7.5435,10.7372,11.4951,11.0677,10.7499,9.56247
CRISPLD1,5.88443,4.2881,3.94547,3.11803,8.83608,6.17575,14.2635,6.21393
NMUR2,0,0,0,0,0,0,0,0
CYP4B1,0.130616,0.262576,0.127675,0.148991,0.0441284,0.0814077,0.243296,0.0377515
PCSK6,1.02031,1.59892,0.544381,2.52866,0.480276,0.450348,2.0424,1.13041
FOXD1,0.179929,0.302183,0.363742,0.24423,0.110475,0.0494015,0.246298,0.157053
ZFP3,0.61684,0.673678,0.320991,1.01519,0.785888,0.795905,1.13798,1.49579
CITED4,4.89636,5.38594,11.7464,5.18536,5.14884,5.09287,6.75565,2.66844
OR2A25,0,0,0,0,0,0,0,0
RPP14,5.64633,5.82209,5.88339,5.63941,5.33081,6.15026,4.33598,5.44302
RP11-131H24.4,0,0,0,0,0,0,0,0
MUC7,0,0,0,0,0,0,0,0
AL117190.2,0,0,0,0,0,0,0,0
NKAIN2,0.163108,0,0,0,0,0,0,0
C10orf67,0.0156762,0,0,0,0,0,0,0
SPDEF,90.802,73.3287,49.8208,67.4602,81.6533,77.4969,58.4695,58.6028
AIM1,11.3291,11.1667,0.862972,7.3306,8.97512,7.89566,5.4051,6.12809
FBL,156.595,179.197,205.193,154.767,136.044,167.272,111.791,131.671
CLEC18C,0.0379918,0.0136767,0.0633466,0.0515545,0.224463,0.0721557,0.0156087,0.0189684
AP001350.1,0,0,0,0,0,0,0,0
FOXS1,0,0,0.0470051,0,0.394712,0.194057,0.146853,0.134
UCHL5,36.9396,42.3654,17.4064,34.6962,36.0765,35.543,32.9521,38.5037
ZFP62,11.6414,10.2874,2.7722,7.37783,11.4186,7.92788,10.111,8.85822
LRCH3,17.0921,16.4061,6.35388,16.4769,14.5511,13.7153,14.4387,15.5424
SPATA21,0,0,0,0,0,0,0,0
LONRF1,2.6835,1.74118,1.44474,1.90818,1.58472,1.70896,2.3049,1.82284
UNC13B,7.43349,6.94819,0.975672,5.2331,7.03256,6.51619,4.52836,4.43031
P2RY2,5.27241,7.48806,1.59037,7.36787,3.01498,4.75419,2.4169,5.54914
FLJ45079,0,0,0,0,0,0,0,0
AC026202.1,1.5078,1.84539,0.210745,0.763874,1.36151,0.675368,1.29045,0.645326
