Gene_ID,SUM149_DMSO_day2_rep1,SUM149_DMSO_day2_rep2,SUM149_DMSO_day2_rep3,SUM149_C70_day2_rep2,SUM149_C70_day2_rep3,SUM149_DMSO_day7_rep1,SUM149_DMSO_day7_rep2,SUM149_DMSO_day7_rep3,SUM149_C70_day7_rep1,SUM149_C70_day7_rep2,SUM149_C70_day7_rep3,SUM149CR_DMSO_day2_rep1,SUM149CR_DMSO_day2_rep2,SUM149CR_DMSO_day2_rep3,SUM149CR_C70_day2_rep1,SUM149CR_C70_day2_rep2,SUM149CR_C70_day2_rep3,SUM149CR_DMSO_day7_rep1,SUM149CR_DMSO_day7_rep2,SUM149CR_DMSO_day7_rep3,SUM149CR_C70_day7_rep1,SUM149CR_C70_day7_rep2,SUM149CR_C70_day7_rep3
CTNNBL1,22.8193,24.4328,25.9702,26.012,27.2319,22.1272,25.8842,22.6288,22.3174,27.3308,22.0413,21.3246,21.3961,22.9791,18.7424,22.234,26.129,18.0644,23.989,20.3673,19.5307,23.1283,23.4876
EQTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH19,0.00811696,0,0,0.00900987,0.00382471,0.00340821,0,0.0039521,0.00273775,0.00278622,0.00381137,0,0,0,0.00331931,0,0.00522195,0.00309131,0.00225466,0.00338341,0,0.00338818,0
C1orf145,0.0812151,0.184931,0.0403828,0.111402,0.139683,0.211996,0.111586,0.0487286,0.199163,0.308256,0.330298,0.30527,0.251923,0.339458,0.08199,0.042755,0.0530197,0.378349,0.192344,0.412263,0.397603,0.208846,0.18261
ASCL3,0,0,0,0,0,0,0,0,0,0,0,0.102784,0,0,0,0,0,0,0,0,0,0,0
REL,2.76294,2.79279,3.04551,2.89511,2.76424,3.40101,2.75334,3.03257,3.28056,2.93773,3.49709,2.92098,2.96189,2.7036,2.89723,2.70347,3.45217,3.25142,2.84555,3.58101,3.10415,3.08946,3.62399
TCP11L1,7.82477,9.97477,8.25215,10.4702,8.73428,8.08396,8.50057,8.16986,8.72542,10.5772,8.43121,7.94079,8.8953,8.52154,8.57482,11.3871,10.4883,8.0695,9.60599,8.23807,8.26373,8.99804,9.13234
YARS2,11.326,12.3349,12.828,12.0161,12.6686,10.128,13.6095,10.686,11.1534,12.5225,9.1655,11.6275,10.3112,10.518,10.1462,10.6457,11.9432,10.8031,11.921,10.2058,9.64736,12.0464,10.1677
SPAG9,16.9962,16.3075,17.5822,17.8755,15.9555,17.6123,18.3109,18.9206,19.0528,19.6662,19.1064,17.6006,16.0482,17.0688,18.1598,17.5117,20.0741,16.7329,17.4872,18.4181,16.4128,17.7854,20.7376
PSMA6,110.815,107.773,83.143,110.182,72.5951,113.213,78.4403,107.476,107.347,78.0728,103.181,119.203,114.121,70.5559,108.169,115.696,89.9068,115.782,80.8725,116.536,105.282,71.8626,129.223
CHTF8,47.94,46.4723,53.0058,50.8608,57.907,44.2419,54.2782,45.6656,46.1791,59.1068,44.351,46.492,45.7611,47.159,47.4254,40.2961,50.5581,35.8671,52.4951,45.0224,41.8503,51.6174,48.6065
GOLGA6B,0,0,0,0,0,0,0,0,0.00279853,0.00381193,0,0,0,0,0.00341033,0,0,0,0,0,0,0,0
EFCAB10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOT2,18.2486,17.0888,19.0826,17.7127,23.078,15.4472,16.0748,17.052,15.814,16.5007,14.5145,18.8363,20.5621,19.0996,16.687,16.4507,14.0588,16.2862,18.413,18.2899,16.3941,18.0579,18.775
SERPINA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDC6,35.725,43.5212,40.2592,52.0213,46.9167,31.7882,50.4038,35.4065,40.1245,56.0775,43.4125,33.0853,36.0389,39.2091,34.8591,44.1956,48.2901,20.362,39.8325,33.0893,33.8415,41.5382,42.4622
CD28,0.184648,0.0559469,0.183676,0.0280293,0.0267231,0.0954957,0.0685222,0.22133,0.00637298,0.0523378,0.0355213,0.048085,0.0482669,0.0159944,0.0154875,0,0.0476515,0.0967612,0.0157553,0.0394037,0.00633318,0.0672234,0.0468316
BIRC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT5C3B,19.8257,20.4846,22.0971,19.7904,20.2802,20.9709,21.0961,22.286,20.154,21.2577,18.0448,21.6852,21.6641,21.9706,19.6184,19.0537,20.254,24.004,21.3225,20.2984,20.6187,19.9149,22.3686
OTUB2,1.79342,1.72376,1.73498,2.27528,2.11608,1.939,1.78275,2.10635,2.98704,3.21454,2.59218,1.46904,1.37635,1.39557,1.53253,1.78885,1.96594,1.24452,1.24756,1.48206,1.96216,1.89108,2.48091
FAM217B,4.71973,4.93085,4.2979,4.15895,3.38673,3.82751,4.30169,4.13115,3.98797,3.58395,3.9052,3.54018,3.95628,3.61606,3.50203,4.08566,4.02048,4.00032,4.35554,4.71883,3.12007,3.25832,3.86335
PTH1R,0,0,0.0301782,0,0,0,0,0,0,0.0129542,0,0,0,0,0,0,0,0.0143543,0,0,0,0.0157677,0
KLHL33,0.0158399,0.0144091,0.0155776,0,0,0,0.0291934,0.0189911,0,0,0,0,0.0123018,0.065963,0,0,0,0.0444534,0.097127,0.0161935,0.0260281,0,0
GPR37,0.550907,0.467576,0.540171,0.527122,0.573995,0.503733,0.550869,0.330173,0.425809,0.426542,0.265516,0.466214,0.463693,0.563425,0.499283,0.542521,0.521619,0.859859,0.482573,0.53605,0.627299,0.452886,0.358837
C21orf128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATG3,40.4194,41.7343,44.4268,41.7383,41.7648,41.0545,42.7723,42.2607,37.683,43.9769,39.6501,43.1049,42.2874,40.2952,38.6615,44.4361,49.7313,40.1972,46.1411,42.5419,40.0895,42.9249,44.1612
SLC10A7,2.48438,1.78774,1.71135,1.25266,1.93756,1.92218,1.75735,2.24556,1.70568,1.5629,1.4182,1.50354,1.93664,1.5179,2.07217,1.8157,2.13159,1.77814,1.53088,1.69891,1.5636,1.3389,1.70683
OTX1,1.6474,1.70201,1.69219,1.24369,2.22275,1.59454,1.54735,1.54237,1.17025,1.23499,1.4321,1.38864,1.15872,1.51075,1.50193,0.935919,1.21577,1.2414,1.3039,1.4375,1.46813,1.25213,1.3333
